predicted,actual
3626.6,3551
15191.01,11319
5322.0,5322
6090.26,6578
4310.1,4086
34950.91,29992
4275.02,4152
44610.0,44610
6511.55,6502
3932.15,4832
6179.78,6068
64203.61666666667,69244
1998.0,1998
13564.27,13240
4119.6,4086
3098.0,3728
54781.55,53937
6549.74,5623
67405.99,69244
49613.0,49613
55204.34,63544
44280.0,44280
5488.37,5892
2376.61,2336
4891.04,4896
67963.81,67130
6739.71,7005
6260.06,6275
70245.64,80077
49583.08,49553
73482.066,92633
2339.0,2339
6328.57,6444
56531.17,56702
74772.76,74844
39459.55,39499
2903.48,4506
32722.86,32420
68519.2,78898
4650.05,4416
7899.17,8803
41916.71,41281
6617.6,5761
4506.0,4506
4776.74,4933
50271.0,50271
4463.12,4660
75289.96,72201
10900.53,21343
2339.0,2339
2388.51,2271
4487.05,4914
14022.986833333334,12920
7959.15,7774
17493.62,15312
59239.37,68705
51457.0,51457
27864.0,27864
4385.08,4149
51034.85,50969
2916.14,2410
67151.45,62045
3943.85,2482
2250.01,2228
4637.0,4637
5109.15,5102
4699.27,4819
7409.887333333333,7904
86544.64,93081
2376.22,3531
5453.42,5179
4003.49,6028
5888.0,5888
3698.4384999999997,5060
63364.83,73593
60316.12,60260
2122.94,3182
39321.0,39321
6118.83,3723
3710.38,3001
4612.0,4612
58820.16,58125
2901.0,2901
7059.19,4674
3000.0,3000
53142.05,53164
4841.87,4809
1890.0,1890
52218.64,58282
5172.8,4963
9056.36,9353
5797.23,5817
7081.0,7081
4420.96,4529
39377.0,39377
57017.0,57017
5288.14,5206
60978.0,60978
6032.96,5082
44432.0,44432
6248.99,6194
5079.92,4629
45772.41,45693
5593.86,5502
5949.89,5761
41101.0,41101
17928.28,20769
11245.59,11129
44144.0,44144
6051.77,5958
13739.61,13688
2540.69,2361
53684.92,45995
65444.51,62045
6078.45,4896
6029.72,6128
11284.98,10523
69540.5,92607
53907.95,47396
6264.52,6186
51457.0,51457
47408.0,47408
54481.0,54481
7055.99,10582
5772.0,5772
65832.0,65832
8053.25,7353
59033.0,59033
37961.01,37985
13352.12,12990
5991.5,5960
7070.09,7615
62524.0,62524
5888.0,5888
8556.38,7488
3822.38,3621
9589.33,7423
6299.26,6294
5104.0,5104
6067.2,6067
2337.61,2339
63515.96666666666,62188
5816.37,5817
4451.97,4452
6022.16,6133
6067.0,6067
65529.0,65529
18581.27,25427
11491.62,11488
61845.08,60508
4110.4,2350
4822.92,4357
3499.0,3499
34778.08,34460
5606.0,5606
45185.0,45185
2625.3725,1966
10982.47,11129
8352.54,4477
14834.312833333332,15447
63455.93,60508
9080.233333333332,5954
1967.18,1890
7899.95,7774
4193.11,3264
54060.12,70691
5292.0,5292
42472.37,42521
6372.3,6287
59907.88,54841
10672.55,10680
13879.37,13003
8816.33,12214
5961.6,5949
16627.22,17103
2401.39,2329
4978.33,4403
44622.0,44622
3988.8,8689
1890.0,1890
58204.52,58125
6262.0,6262
2357.88,2339
60110.25,68184
13637.46,14658
4236.0,4173
28553.71,28510
6980.84,11876
36312.83,35490
8111.0,8111
10345.09,10248
5959.04,5954
14799.15,14880
5384.94,6831
3743.14,3423
3980.19,3940
7162.46,4249
16191.0375,11739
60328.6,56991
4500.0,4500
3537.94,3519
61794.04,55983
58031.1,54863
60396.0,60396
49725.0,49725
54777.0,54777
13821.55,14839
5838.27,5617
8045.65,7425
5450.66,5441
4525.3,4499
52275.8,52175
27193.12,27976
14282.71,14014
4479.24,4201
18159.46,20760
18770.86,18016
3086.64,3153
3191.27,2203
62917.72,60365
15602.27,15917
45012.0,45012
4437.32,3990
9379.32,9371
64130.72,72356
7098.35,7081
16014.3,14702
9393.02,9683
2718.775,4293
6879.88,6905
6324.0,6324
6221.155,6464
42197.47,42212
5902.0,5902
1551.0,1551
4129.9,4251
6655.7,7242
4687.0,4687
15007.55,14702
56510.12,49553
5477.82,6548
75380.28,76255
58964.8,53071
54896.0,54896
9452.98,5955
5817.0,5817
2150.0,2150
89978.76,97681
53820.52,61161
12024.16,11319
52520.26,60396
52287.0,52287
13095.18,13866
55317.48,54841
9840.0,9840
4687.0,4687
54974.78,55087
5364.27,5145
9711.955,9513
4380.51,4359
57092.97333333333,57017
4020.0,4020
68280.6,68303
4111.0,4111
6700.9,5697
8479.52,6133
6118.19,7526
59050.37,56702
3334.0,3334
69601.18,69168
14473.68,8589
4896.0,4896
11918.43,12315
11557.22,11164
2836.0,2836
3615.68,3528
13621.12,13240
53209.0,53209
51707.0,51707
5406.67,5441
6634.33,6510
4048.0,4048
8843.42,8169
4736.64,4672
7881.89,6710
6022.0,6022
6419.72,6489
5551.3,5569
7214.17,7411
57507.48,53835
33039.2,32859
8562.31,5939
7211.08,7463
71184.66,52175
7460.58,7446
5515.5,4755
45600.0,45600
47657.0,47657
60260.0,60260
6581.3775,6557
51345.0,63441
4176.98,4165
6910.66,5002
3750.02,3720
41687.94,42457
59033.0,53164
2796.4625,2750
6376.3,6630
6392.68,6292
3878.15,3245
57067.13,57081
51457.0,51457
52547.73,52287
6594.82,6734
5198.3,5235
72593.86,69168
2794.32,2832
8138.2,8445
8150.11,8332
5670.48,5915
8589.0,8589
9086.46,5178
5659.01,5754
6288.1,6314
5451.6775,3811
68360.2,53152
3961.0,3961
50519.1,49725
8440.81,12118
6052.97,4618
53164.0,53164
15156.61,15438
6079.3,5627
3419.41,3453
4952.12,4501
3695.03,3762
2098.0,2098
62114.44,61933
2799.5,3791
7010.88,7021
5468.46,3831
67928.04,67769
56639.26666666667,57017
10462.5,10425
53152.0,53152
54594.2,68830
4681.64,4368
57455.89,57081
4695.3,5099
3530.87,6431
3084.39,3090
55974.04,55983
6249.82,3802
3301.88,2203
1769.72,1714
54608.0,54608
7958.04,7895
8817.35,7352
45266.68,45185
3475.74,3336
11591.6,11814
6256.0,6256
5664.01,5777
3998.45,3234
4036.43,4246
3975.28,3542
62820.2,64139
5177.0,5177
9090.0,9090
60253.0,60365
60978.0,60978
11549.43,12747
13489.039333333334,14889
59021.0,59021
5352.29,4977
11122.06,11129
5970.0,5949
60631.18,60508
4827.0,4827
6671.55,6776
5623.76,5618
4627.24,4393
7564.12,7962
4130.93,3393
49101.43,57083
3293.27,2994
42521.0,42521
5812.79,5817
6176.2,6167
50361.0,50361
5579.9,5206
75238.6,62045
14462.824999999997,19014
3775.42,4097
85621.02,91659
75411.68,65391
4827.0,4827
2250.0,2250
8234.77,12118
4896.0,4896
13299.6125,11675
91932.68,67635
7427.1,7425
51839.56,49613
3976.91,3897
2409.29,2410
55377.0,55377
2235.56,2201
5441.0,5441
5995.66,5937
4759.05,5209
4498.01,4498
10282.56,10058
62645.265,49725
50271.0,50271
3357.0,3357
6339.82,6324
59929.0,59929
4452.0,4452
45373.0,45257
4627.88,4499
39321.0,39321
2203.0,2203
2201.0,2201
5222.215999999999,5041
4612.0,4612
3100.0,3100
5887.65,5888
4880.29,4554
2141.05,6638
60396.0,60396
7198.639166666669,6878
58103.56,57081
5418.49,5756
73870.11,58315
37786.82,37668
4693.92,3234
31982.0,31982
1846.79,1830
59513.4,60396
56551.84,58282
52512.72,51875
6716.0,8214
4165.0,4165
4388.23,4348
65529.0,65529
49553.0,49553
58116.36,54841
5245.99,4337
9218.75,9371
49632.41,49553
3358.52,5798
3541.37,3245
4566.72,3988
2213.96,2201
4979.0,4979
2201.0,2201
4028.0,4028
1901.1879999999999,1830
11412.375,7927
16931.8575,17043
67397.57,56588
2464.0,2464
6338.8,6324
4855.06,4399
55218.15,59033
54540.07,51457
2142.58,2105
69199.66,64831
7562.21,7575
6702.17,5654
3580.327333333333,2050
4865.56,4783
65113.3,60260
53937.0,53937
8140.54,7474
4979.0,4979
2203.16,2201
4335.9,4338
1830.0,1830
62691.8,62591
54608.0,54608
51707.0,51707
10535.48,10018
67877.96,64173
6445.34,6444
51807.32,59649
2056.0,2056
3971.0,3971
63184.04,60813
5450.62,5507
5949.0,5949
52824.11,51345
57170.2,66063
6656.685,6804
5949.0,5949
2122.305,2343
4897.913333333333,4202
5482.3,5320
85002.59,67137
4724.94,4209
53152.0,53152
6500.68,6490
3329.8,5511
6870.1,4094
5656.32,6806
29765.0,29765
2988.75,2410
3866.98,4071
60247.33,60508
9887.85,9735
3898.55,4056
2741.47,2723
6606.9,6181
1604.0,1604
54979.64,54115
67558.48,58315
5682.34,5805
82174.23999999999,82989
6301.99,6319
8485.68,5954
5336.29,5166
58085.4,51819
67984.05,71058
8226.25,7950
20291.14,17958
47205.0,47205
9180.42,9277
5334.42,4810
3999.0,3999
3579.63,2977
6101.43,6597
5154.84,5152
53203.32,53164
7317.61,5232
63926.78,64173
17794.0,17794
53565.64,53512
64318.6,61933
9681.4,5953
2201.0,2201
8921.65,8275
4435.89,4294
2325.32,2327
38480.79,36577
76475.89,71632
8866.03,7004
41269.0,41269
56416.91,55502
2339.0,2339
3799.2,3496
3431.88,3423
7899.89,8219
55087.0,55087
64407.08,64285
6437.0,6437
5619.7,5574
9926.86,11409
2059.24,2050
2140.84,2124
55088.66,44144
7883.5,7593
3663.0,3663
4252.38,4071
2517.93,2437
54796.2,54841
6507.39,6825
7506.96,5755
51078.5,50271
7677.0,7677
62283.56,62045
6286.85,6195
32923.0,32923
7212.0,7212
4531.36,4612
70211.48,68303
6895.76,8937
4292.72,4249
3489.0,3489
6154.32,5954
5937.73,6395
3989.83,3940
51595.0,51595
6370.39,4202
6095.629500000001,5715
35490.0,35490
4936.59,5786
58493.54,57103
68303.0,68303
8099.7266666666665,8112
4499.94,3389
6658.27,5734
5892.0,5892
43376.0,43376
69334.44,64113
6629.22,6342
1832.33,1776
5992.598333333333,6015
53743.0,53743
53052.85,61150
4861.4,4977
39783.0,39783
60186.88,57920
4451.55,4524
44864.41,41281
2960.0,2960
15256.48,15508
56956.56,56702
2700.0,2700
60978.0,60978
6234.41,5771
39847.0,39847
69168.0,69168
9422.3,9353
4750.21,4756
11498.71,11508
3835.49,2301
8284.213333333333,9182
8004.28,8034
67755.07,67004
52372.8,51345
6114.78,5913
3690.06,3568
55502.0,55502
11522.4,11205
5256.385,6295
9822.75,9807
6336.89,6358
6707.68,6668
42762.03,42521
55675.71,53499
3334.0,3334
4796.0,4796
41113.0,41113
5488.07,5102
13832.09,12454
5565.14,5888
37985.0,37985
62397.8,61933
13990.18,13168
3855.22,4007
7843.241666666668,9366
4218.31,4165
8956.88,11970
5717.91,5178
5753.72,5881
6197.296190476191,7159
7349.16,7425
5943.05,5943
56702.0,63277
14296.705000000002,16474
4043.12,4028
62323.15,62188
6345.4,4755
20007.24,24120
54608.0,54608
4118.52,4417
5004.16,6807
44280.0,44280
6016.19,4354
9262.47,6095
72376.87,77196
56901.26,62793
8362.06,10523
50629.4,50271
62505.0,62617
5830.01,5724
2339.866666666667,2339
7590.03,9555
20495.48,17516
11109.23,9277
6082.0,6082
8137.9,7950
3109.35,3236
76950.24666666666,64801
12214.25,12544
5294.49,4348
7418.89,3362
65090.51,64831
3473.32,3471
2124.0,2124
4622.08,4613
5781.75,5632
11552.125,9694
4437.22,4417
4169.0,4283
4377.78,3379
12688.33,13840
7380.52,7312
49725.0,49725
60316.12,60260
6027.835,6015
6457.09,7394
11196.71,12408
5413.42,4284
58114.76,57081
6841.92,6723
4753.515,4827
6546.89,6163
6069.1,6067
77952.32800000001,67004
20760.0,20760
4105.3,4099
5827.66,5805
1642.89,1551
10049.91,9840
3031.94,3014
4419.72,4413
5606.0,5606
4756.0,4756
48795.0,48795
4805.69,4792
6640.16,4896
5316.64,4620
7619.61,7207
3549.05,2482
7009.75,6711
7677.0,7677
6603.48,6276
13078.38,13168
38543.09,56588
51595.0,51595
11261.48,12318
12541.92,11310
51595.0,51595
56831.22,56702
12778.3,15521
6499.72,6568
52175.0,52175
28095.77,27976
7752.77,5282
56476.0,56476
53005.62,59827
10998.86,11428
68417.24,68303
32923.0,32923
11361.78,11469
11234.32,9133
11216.85,11129
7279.05,6819
4690.885,4995
2434.71,2410
36577.0,36577
2084.39,2056
64061.46,58315
6552.07,6132
2501.72,3361
2046.16,1998
8143.12,5174
4563.3,4200
23106.67,31188
49553.0,49553
2006.68,1998
4182.59,4165
45883.0,45883
7036.22,7021
43729.0,43729
4149.0,4149
3764.025,2835
45850.9,46097
36577.0,36577
47585.0,47585
5972.29,5509
12229.135,13725
72177.32,67769
1557.18,1551
4496.0,4496
2105.31,2111
3488.1,2057
7277.4,6489
54868.76,53835
4847.1,5651
6452.51,8076
2537.12,2477
6419.47,6389
3239.0,3467
12279.04,12411
4654.62,4417
3999.92,4314
1604.0,1604
6851.91,9332
4870.62,4792
2124.0,2124
23838.0,23838
6077.5925,5943
6765.97,6583
2577.04,2436
3573.15,3393
5767.5,5772
57953.58,54777
63257.5,57057
7020.813166666667,6271
1845.44,1755
3963.81,3543
50078.52,47545
5733.73,5610
3160.4,3153
45752.6,54777
5255.65,5292
54684.0,54684
53130.05,53152
60978.0,60978
6535.0,6490
5954.74,4453
51677.88,51707
6578.9,4792
54608.0,54608
62386.07,78898
13324.472619047621,13121
12377.79,11854
8617.62,8789
4556.36,4297
14125.02,13524
49236.68,49207
6287.0,6287
67322.08,67004
3040.91,3014
11829.23,11319
14120.33,17094
9482.15,9178
32859.0,32859
41269.0,41269
66460.6,66063
59354.8,63277
4043.18,3938
4267.28,4272
6553.64,6437
64416.14166666666,82113
5444.87,4347
16546.95,14889
4581.392,6398
3885.7,3862
4394.54,4348
51457.0,51457
6195.0,6195
3694.77,3253
63837.41,62591
6596.45,6568
7269.6,6711
55671.09,55502
60643.39,60260
64916.45,67914
4595.93,2449
3226.87,3374
7790.0,7790
2469.96,2464
2995.74,2098
85245.22,84756
6686.5,6634
4075.36,4146
4669.37,4416
66442.61,56588
4691.07,4672
5250.18,5018
5196.17,4945
4819.53,4672
4316.82,4276
76793.04,73297
39278.8,38043
7213.63,7012
5056.27,5060
7543.16,7426
47408.0,47408
42521.0,42521
1942.52,1924
30297.174,27792
45312.56,45185
6262.31,7250
11681.23,11319
4665.95,4646
12046.07,12007
9158.03,8444
8069.85,7489
72559.8,61049
7334.84,7232
34460.0,34460
51586.75,51707
51093.94,72058
66168.66,65033
70416.63,69244
10240.47,7412
14932.55,13168
3334.0,3334
1714.0,1714
8944.0,8944
41113.0,41113
4001.0,4001
3589.01,3393
5996.48,5942
3130.87,3129
4079.75,4389
2330.42,2343
14093.0,12990
2901.0,2901
9116.081666666667,11893
4594.17,4086
53792.53,53512
4311.6,4593
6138.3,6153
54684.0,54684
4397.37,5101
10998.59,10680
5758.9,6461
6565.51,6444
69321.89,69168
21096.85,16569
6057.61,5939
5227.19,4601
66723.0,66723
29035.2,27792
65093.81,64173
9641.24,11469
6448.12,6450
7577.22,8507
9611.23,9241
2108.82,2022
40914.99,40369
54684.0,54684
6046.55,5852
9999.24,9840
3823.27,3962
5227.0,9768
1998.0,1998
2480.04,2343
57992.0,57992
8800.54,8905
5968.68,5943
10992.405,15393
51484.52,51405
6524.015,6578
54107.81,63579
2228.0,2228
2769.11,2738
59364.8,57920
4499.98,4500
14347.57,16210
10324.08,9879
43206.92,42521
4501.88,4359
68546.6,72125
2555.77,2463
5904.9,6033
28547.573333333334,34472
3961.0,3961
51697.0,51697
55502.0,55502
42212.0,42212
5569.85,5225
7502.83,5721
9359.25,7412
8481.54,8836
9244.56,9734
2345.63,2201
9762.78,9241
9451.73,19144
5643.4,5606
46010.64,45693
9358.11,9178
11337.435,13314
7535.37,6174
7138.22,6488
2869.06,2835
5349.5,7212
5512.71,5610
11382.5,11469
4590.64,4209
10091.87,9467
64742.58,60365
4315.78,4784
44701.0,44622
4788.13,6596
71387.08,60508
5259.83,4977
2132.0,2132
54843.0,62067
5110.535952380952,6578
4047.25,3916
53297.14,66122
6017.734166666667,6032
2974.03,2966
48713.24,56702
4218.58,4570
12965.88,12978
49725.0,49725
6930.06,4406
4283.44,2409
4658.59,4660
6067.0,6067
4069.73,4028
60396.0,60396
52167.25,51707
3941.87,3916
65737.68,60978
54608.0,54608
18438.34,21979
61583.0,61583
6333.73,6892
2650.87,2271
32909.73,32859
2497.65,2359
52257.44,45600
65785.48,65529
10827.91,9178
6100.3,5320
7368.8,7487
10377.36,10523
51595.0,51595
9125.31,9113
6202.92,6502
60717.27,60978
5656.0,5656
6326.28,6191
4173.0,4173
4500.0,4500
5330.11,5322
42457.0,42457
1776.0,1776
50271.0,50271
9844.15,10069
64846.03,69459
7300.96,7420
4986.95,5092
54608.0,54608
5118.18,4792
61348.01,71058
13440.53,13830
6069.01,5174
4549.1,4414
9550.43,9041
4259.56,4169
11486.490666666667,13303
7828.32,9736
3491.6866666666656,3845
57129.33,56588
14848.06,14772
6324.0,6324
55377.0,55377
2001.71,1977
3807.56,3546
4713.84,5171
4827.0,4827
8215.69,8265
2982.02,1890
50271.0,50271
58048.2,49553
5018.12,5099
5241.275,4821
51372.0,51372
7007.39,7021
6993.1,6712
4979.0,4979
51633.32,50361
16891.09,17718
5724.12,5720
35490.0,35490
8732.2,8719
5695.19,9103
12000.0,12000
11126.11,11675
53251.01,53152
1420.766,1105
4403.89,4348
7080.41,7596
72330.2,61049
5632.0,5632
44144.0,44144
5142.3875,5178
12074.56,9277
14169.76,14034
2854.93,2477
4612.0,4612
33262.42,32923
15040.18,7959
6381.12,6332
7223.8,7221
12185.72,11508
3340.37,3334
83395.16,85327
61034.2,53071
12692.12,13209
25022.88,24234
32923.0,32923
1957.94,2850
41314.0,41314
41370.03,41269
51345.0,51345
5368.24,5322
3096.0,3096
24939.233333333334,25958
20549.47,21253
7265.89,6786
3872.42,3330
12710.26,16446
55087.0,55087
12647.59,14089
18007.27,19122
9349.34,9277
8207.22,8112
6421.91,6186
17738.0,17738
6334.51,8134
5966.03,6425
59568.73,60508
35490.0,35490
4502.94,4499
5015.55,5414
5485.04,5605
4620.62,4327
6290.66,6161
56610.76,57565
9057.66,9017
5954.0,5954
3678.77,4570
63608.39700000001,59106
7157.68,6090
16640.5885,15082
4391.24,4007
57144.31,51707
84756.0,84756
14546.5,15753
5120.0,5120
3418.39,3393
54684.0,54684
4173.0,4173
12178.84,12385
3450.0,3450
61032.12,60555
5132.85,5021
5434.27,6295
24122.0,24122
62574.4,62188
67324.6,82617
41314.0,41314
50205.4,50271
9325.3,8062
10734.41,10324
3734.77,3557
56994.6,64969
2993.34,3374
60757.28,60260
2505.9,2719
5103.15,4969
5140.08,5097
4561.03,3024
41956.44,42312
6319.82,6620
51817.0,51817
2499.28,2516
4679.56,5114
5077.39,3671
6283.49,6292
1694.61,1694
6206.74,6314
51402.61,51707
56476.0,56476
4779.71,4656
9153.08,9181
9866.73,13069
4029.65,3990
7856.14,10901
5689.8,5606
5657.0,5657
2150.0,2150
4078.9,4048
5694.08,5632
3862.0,3862
71447.96,62591
61699.33,59254
2086.84,1998
6981.37,6386
71448.47,60508
5061.15,11100
4111.0,4111
4406.56,4173
7081.0,7081
2752.8953333333334,2410
6794.29,7434
11986.02,11520
4321.54,4307
6193.94,5953
6243.94,6262
41064.0,41064
6572.54,6568
3433.375,3980
5917.22,5892
45883.0,45883
4099.76,4071
7669.84,7584
1888.02,1694
4324.16,4593
7575.0,7575
60080.25,63579
6222.61,5975
45693.0,45693
9393.12,9371
14055.72,20728
7549.59,7572
3532.05,3489
52090.77,52063
5765.42,6213
4738.11,4416
49495.95,53209
49207.0,49207
6109.0,6109
2027.28,1998
3107.975,2862
57693.66,80458
6424.18,5114
6085.76,5955
7076.18,7893
4549.4,4499
68629.6,72783
41064.0,41064
2339.0,2463
7699.37,9764
2457.81,2336
4774.9,3223
10747.78,8035
6572.46,6582
5572.85,5798
61498.59,60978
4165.0,4165
4951.08,4817
5318.9,5293
29960.92,29764
7188.74,7494
6637.19,9280
44144.0,44144
13614.88,13410
6757.69,6163
10304.2,9879
4502.63,4496
5834.0,5810
12071.61,12150
44146.72,44144
6336.45,6390
6577.55,6461
7616.73,7425
2124.0,2124
63453.6,72797
6664.7,6412
3005.17,2836
5734.03,6690
39634.52,39555
45623.0,45371
56714.66,56476
18423.47,14606
6181.94,5042
4477.48,4452
5425.1,5441
7241.32,5232
6591.66,6133
5496.38,5441
4588.42,4413
5967.9,5949
52064.0,52064
10062.3,10349
5373.16,5232
13855.8,15018
5610.54,5793
41281.0,41281
5873.4,6075
4225.63,4173
3999.0,3999
34846.97,35520
3527.66,3764
9297.4,9201
4496.0,4496
13947.12,12850
18119.3,9251
15665.97,18392
5777.25,5402
9892.29,8148
59102.25,59021
53324.16,53152
13632.43,12634
15264.44,23289
14580.3,12813
8915.57,8555
54684.0,54684
2264.98,2203
2361.0,2361
13492.86,17978
4501.0,4501
3660.75,3574
11083.41,9945
6086.64,8696
5140.71,6489
3934.88,3253
11697.96,12920
3339.11,3185
4359.26,4348
4197.79,3625
2319.8,2200
2124.0,2124
57754.0,56702
3095.6,3090
6084.51,5953
50242.4,49553
4272.16,4263
7673.18,7352
6724.81,6488
51817.0,51817
4436.6,3090
53776.04,52175
4459.84,4452
11047.880666666666,13293
54608.0,54608
44583.0,44583
7106.35,7084
38137.75,38099
2228.0,2228
31982.0,31982
41281.0,41281
4635.23,4637
27976.0,27976
44280.0,44280
56273.0,68705
9919.59,9855
11962.38,11675
57126.76,57017
14771.18,13277
6320.545,6592
55087.0,55087
3862.0,3862
1890.0,1890
10655.3,10995
56539.79,54777
6110.08,6122
4687.0,4911
57089.61333333333,51819
10023.57,12920
56165.73,55204
2315.05,2309
5275.39,5243
8124.75,10150
7457.02,7900
4966.44,4392
4997.145,7023
2711.86,3102
64203.4,41269
56428.9,51707
3109.43,3090
5949.0,6209
4403.62,4363
60978.0,60978
7577.39,7572
5959.0,6295
4111.0,4111
7078.26,7053
6715.09,6195
4053.0,3988
3532.73,2463
9972.05,8411
5619.75,4792
3442.42,3457
56776.16,63277
4887.03,4230
10162.02,10018
1762.69,1714
50350.5,50868
45693.0,45693
5303.12,5292
3681.5,3466
4537.68,4230
3826.0,3826
4453.5,4436
8512.09,8519
6126.98,5937
7422.96,6277
14505.01,14154
6142.05,6194
4917.65,5070
7539.93,7488
47586.0,47586
11895.7,12408
4822.086666666667,4357
5986.29,5037
2339.0,2339
5290.85,5227
8114.54,7305
5267.22,5293
4496.0,4496
3727.75,3957
43501.07,43376
8197.9,8111
4381.68,4149
6445.04,6412
6650.72,6067
1446.87,1443
5957.86,5958
4377.75,4337
11124.5,4604
4159.75,4111
44148.62,43910
5771.77,5603
15726.24,15414
5288.63,5232
13637.87,7908
6140.26,6109
60786.6,60508
3515.48,3379
5179.1,5179
2339.0,2339
4006.3,4000
4815.58,4363
3248.625,3013
3731.62,2124
53268.99,59929
2098.0,2098
35431.88,42412
5523.75,5241
5099.645,5661
4307.52,4287
3273.41,4867
6294.0,6294
2486.55,2476
3294.4,3361
2256.08,2201
42914.04,54273
6505.33,7334
3722.63,3911
53672.55,44069
5954.99,5955
4872.533333333333,4496
3334.0,3334
9831.62,18062
4589.0,4589
50271.0,50271
50473.25,45805
9987.65,10018
6563.5,6450
43761.0,41281
7773.37,8579
52490.73333333334,51875
6468.86,6461
2517.96,2477
62448.0,62448
13736.8,13054
54563.38,54684
6871.75,6450
45995.0,45995
4344.25,4099
3035.17,2074
42521.0,42521
11963.21,11835
6702.27,6600
2022.0,2022
2276.74,2276
88019.36,65391
5955.3,5949
10407.86,9146
4577.01,4249
4960.4,5241
5449.54,5467
6674.85,7221
3961.26,3988
4764.98,4297
50271.0,50271
12008.56,12007
6889.24,4894
2464.0,2464
6357.02,5954
7564.15,7412
1960.26,2080
57974.06666666667,74880
32923.0,32923
5181.63,6368
49618.55,41269
5640.86,3389
55991.41,62793
66923.59766666667,60508
4500.0,4500
52735.44,52287
4452.0,4452
4418.96,4262
4315.58,3999
9417.01,10557
3324.02,3306
2153.84,2916
61523.36,60232
3524.26,3001
9442.58,9178
6461.78,6488
7462.54,7563
10091.47,9735
8954.151666666667,8447
56477.7725,57057
1551.0,1551
4111.0,5407
62134.6,62045
59158.76,58125
6005.488333333334,6032
57473.96,57017
8930.2,7373
6506.71,6510
3562.42,3471
5074.95,4969
8178.91,10460
2474.72,2464
36704.87,63289
2667.42,2228
12933.52,12894
3395.14,3379
13604.87,13023
6661.83,6473
73920.54,69244
5972.1,5949
2339.0,2339
2477.33,2476
3962.24,3916
5252.5,5127
9639.65,9201
4663.24,3959
3965.46,3988
5525.84,5820
5949.0,5949
2163.3,2124
4732.93,5704
8800.9,8719
5768.66,5772
11845.19,12138
2966.47,2966
68621.08,68303
5817.0,5817
2730.89,2723
3782.2168333333334,3471
63602.9,53499
6470.55,6450
12651.73,11624
7730.61,11026
61419.99666666666,59106
5206.0,5206
4243.07,4190
54684.0,54684
7424.19,7424
60396.0,60396
45043.8,45693
6322.71,6060
22140.0,22140
49613.0,49613
2105.0,2105
8540.0,7575
20335.93,21211
5228.75,4348
52889.0,57565
71936.97,76953
4086.9,4027
5892.0,5892
5851.68,5051
47084.52,39321
78633.87833333333,72268
54777.0,54777
59033.0,59033
3928.9128333333333,3434
5019.3,5293
1694.0,1694
3761.0,3334
1886.45,1776
4863.8,4359
67596.84,72237
49613.0,49613
4706.81,5775
1998.0,1998
63895.11,67809
14008.29,12958
6613.06,10979
1755.5766666666666,1543
6445.2,7004
6544.55,5942
32859.0,32859
4295.23,3860
6370.94,6296
57289.77,50271
6450.0,6450
75276.0,59254
6470.45,6461
7431.31,7425
4612.0,4612
9865.73,10054
41928.01,37985
5695.11,6389
6568.0,6568
5102.0,5102
9927.7,10346
8412.79,8148
2037.38,1830
18088.053333333333,16003
10037.01,10058
44280.0,44280
6663.43,7070
7486.525333333333,7484
6263.67,6450
4180.47,4007
4467.63,4338
5430.11,4368
5727.09,5290
23484.0,23484
10402.9175,10136
51457.0,51457
15555.75,12663
9192.09,9017
45097.0,45097
6325.22,6133
4792.0,4792
6132.0,6132
11107.47,10961
51838.5,58282
4691.45,4556
6022.0,6022
8599.02,6699
5178.24,5179
48795.0,48795
48946.43,48851
5716.04,5019
65397.72,61583
6292.0,6292
44144.0,44144
9441.13,7518
4165.0,4165
13422.72,12150
9681.0,16254
39499.0,39499
61948.32,67945
5322.0,5322
3692.7,4041
5678.24,5520
7970.66,7958
5627.85,5742
11240.23,13840
70984.52,73369
15127.77,17472
4212.21,5260
57992.0,57992
10578.97,10273
5754.093916666666,6297
67308.24,70088
5408.88,5178
3971.67,4027
4543.16,4001
14661.34,15647
2256.28,2201
2422.98,2410
83163.0,81585
4677.25,3569
7174.24,7900
7453.3,7487
55220.5,53164
60976.38,55983
3022.97,3014
6600.31,5568
20760.0,20760
65298.6,64173
4687.916666666667,4658
56161.10266666666,59033
8578.105714285713,12732
7340.66,7569
66535.52,75504
1105.0,1105
65697.32,60365
4755.0,4755
12244.43,10768
3769.5,4570
4888.56,4896
6622.03,7054
51317.6125,49725
1550.0,1550
3095.39,2874
10882.53,7530
5237.35,5195
54007.72,50361
4967.413333333333,5038
6408.7733333333335,5488
57907.39,58125
8111.0,8111
2357.21,2336
13244.45,15123
6962.8,6946
3084.26,2694
8897.98,8803
65090.6,68474
6448.97,6489
20760.0,20760
5606.0,5606
50271.0,50271
6272.8,6133
7610.24,7834
4162.75,4041
47920.28,45693
7133.1,6074
65818.875,57057
5998.52,6186
9604.58,9890
5985.98,5954
6450.81,4672
39555.0,39555
7714.99,5955
54684.0,54684
5779.524,6339
12768.32,13095
6165.77,6172
23484.0,23484
10527.07,10247
6491.92,6427
2250.77,2203
3152.376666666666,3050
23838.0,23838
3025.45,5955
52175.0,52175
4500.0,4500
2435.8975,2987
60260.0,60260
29907.06,29764
5245.02,4961
46118.2,45995
55424.05,54896
67754.32,79569
48578.16,53552
4497.49,4086
7768.0,7575
50278.76,49553
10148.9,8988
5463.05,5320
